tweet,magnitude,embedding0,embedding1,embedding2,embedding3,embedding4,embedding5,embedding6,embedding7,embedding8,embedding9,embedding10,embedding11,embedding12,embedding13,embedding14,embedding15,embedding16,embedding17,embedding18,embedding19,embedding20,embedding21,embedding22,embedding23,embedding24,embedding25,embedding26,embedding27,embedding28,embedding29,embedding30,embedding31,embedding32,embedding33,embedding34,embedding35,embedding36,embedding37,embedding38,embedding39,embedding40,embedding41,embedding42,embedding43,embedding44,embedding45,embedding46,embedding47,embedding48,embedding49,embedding50,embedding51,embedding52,embedding53,embedding54,embedding55,embedding56,embedding57,embedding58,embedding59,embedding60,embedding61,embedding62,embedding63,embedding64,embedding65,embedding66,embedding67,embedding68,embedding69,embedding70,embedding71,embedding72,embedding73,embedding74,embedding75,embedding76,embedding77,embedding78,embedding79,embedding80,embedding81,embedding82,embedding83,embedding84,embedding85,embedding86,embedding87,embedding88,embedding89,embedding90,embedding91,embedding92,embedding93,embedding94,embedding95,embedding96,embedding97,embedding98,embedding99,nrc-anger,nrc-anticipation,nrc-disgust,nrc-fear,nrc-joy,nrc-sadness,nrc-surprise,nrc-trust,senti-pos,senti-neg
"Blessed are those who mourn, for they will be comforted \n Mt 5:4",0.312,0.028042776000000002,-0.048868915,0.048607603,-0.05932987,0.002897975,0.03650785,0.008419567,0.027377482999999998,-0.014371035,-0.005616266,-0.054024662,0.018308145,-0.019217447,-0.011128428000000001,0.027731291,0.049097427,-0.0043353129999999995,0.029602012,0.021740011,0.07632478,0.041865294,-0.02090771,0.03324716,0.061717078,-0.046375282000000004,-0.061467957000000004,0.046539410999999996,0.038588004,0.016348957,0.01248888,-0.098508338,0.061340144000000006,-0.017866974,-0.008304182,0.02267011,-0.024965796000000002,-0.014728092,-0.006267475,-0.045931216,0.01265067,0.01971456,-0.041612067,0.045629382,0.01533877,0.05790388,0.036963676,-0.012691151000000001,-0.045781942,-0.058828435,-0.007459502,0.06989133,0.040652252,-0.024270733,0.057260279000000004,0.059420055,-0.017660785,0.000229,0.011800238999999999,-0.054238968,0.018435526,0.045199145,-0.051889787,0.000343,-0.020362433,-0.002137831,-0.019838935,0.042820212,0.05783593099999999,-0.034386204,0.00782927,-0.060644454,-0.023076483999999998,0.056784035,0.021021726,0.015919221,-0.0023016720000000003,-0.031084097999999998,-0.038283738,0.01715859,0.025936571000000002,0.093207938,0.018939688,0.040555098,0.0045064729999999996,-0.044886394,0.040218464,0.027024832999999998,0.015748323,0.002140289,0.004977218,0.034441797,0.00836513,-0.020701412,-0.0029065859999999996,0.011648356,0.00656933,0.012013201999999999,-0.043266419,0.039803827,-0.006633995,0.318125158,0.652538858,0.77160165,0.738471807,2.091140985,1.8064656380000002,0.277562935,0.6774984479999999,0.7785714290000001,-0.5625
@kelly_welles they were brilliant werent they? Made me feel v dull not having one. And why no tattoo emoji! Thisll have to do... x,0.312,0.027995189,-0.062391928,0.030783417999999996,-0.017016221,0.026634797,-0.031171719,0.032696151,0.011040767,-0.01324468,0.02804712,0.003542115,0.020820023,-0.060139128,-0.014286382,0.019114488,0.045219692,0.0023134979999999998,-0.018606654,-0.0308117,0.072593982,0.03951696,-0.010760841,0.050050462999999996,0.028388952999999998,-0.019005221,-0.09030371599999999,0.094067076,0.04112653,0.016419643,-0.022237363,-0.036817874,0.010532264,0.020544474,-0.064135506,0.014592333999999998,-0.061646020999999995,-0.043745013,-0.001706606,-0.08101526,-0.003102915,-0.021012474,-0.031866394,0.037687688,0.063285322,0.012612193999999998,0.032717134,-0.040508749,-0.035147767,-0.011100516000000001,-0.010756526,0.036107544,0.072987188,-0.041875885,0.083860925,0.068921652,-0.004315355999999999,-0.003266185,0.035906144,-0.005662655,0.029096534,0.009521971,-0.049144388,-0.039763458,-0.0100488,-0.034090132,0.024283275,0.046973071,0.068232289,-0.016153198,0.025453241,-0.10121235699999999,-0.026314342,0.041388537,0.011957428,-0.000608,0.01546194,-0.002241569,-0.036010302,-0.007968641,0.068508186,0.06289905700000001,-0.022902963,0.037606803,0.04283162,-0.016557541000000002,0.073183653,-0.019155618,0.060609132,0.003006229,-0.049176950999999997,0.017156011999999998,0.037469921,3.7e-06,0.00305401,-0.017481703,0.001806337,-0.007826332,-0.062345082999999996,0.043801755,-0.023181407999999997,2.435476855,0.631749706,1.15774426,0.9104160929999999,0.333968905,2.1144740580000003,1.23374441,0.0,1.093290737,-0.784549478
"When tears r inappropriate: This day is holy to our Lord. Do not grieve, for the joy of the LORD is your strength. Nehemiah 8:10 NIV #joy",0.311,0.013146078,-0.023153935,0.038237323999999996,-0.00876154,0.003266718,0.028775296000000002,0.051670582,-0.002555951,-0.003634707,-0.001642529,-0.021000994,0.047168827999999996,-0.047828887,-0.011669613,-0.011316713,0.068329834,-0.014697358999999998,-0.003904517,0.005908373000000001,0.104458315,0.061094862,-0.001487381,0.037093401,-0.004826935,-0.032168693,-0.021101446,0.065235578,0.074298767,0.019579408,-0.054788145999999996,-0.079304895,0.079636354,-0.014294643000000001,0.019111081999999998,0.027125893999999998,-0.033198947,0.012481646,-0.005390012,-0.039915241000000004,-0.021375743,-0.035331907999999995,-0.010274306,0.013923795,0.061944514000000006,0.057577197000000004,0.008140876,-0.031996871,-0.00232697,-0.058135013,0.008511729,0.03506719,0.085425956,-0.012229466999999999,0.02184822,0.052615167000000004,-0.017702729,0.02758683,0.016021155,-0.024361122000000002,0.019591992,0.021989922999999998,-0.040732832999999996,-0.032239919,-0.033296915,-0.009726746999999999,0.018660153,0.013621221000000001,0.08094784599999999,0.04989056099999999,0.03709471,-0.105045543,-0.001707502,0.082328855,-0.009124670999999999,0.017189408,-0.019953244,-0.056496425999999995,-0.022781072000000003,0.026516816000000002,0.009969424000000001,0.058793972,0.017408085,0.059325527999999995,-0.014201047,0.000968,0.049969953,0.031442564,0.049555836,0.019195276,-0.01282685,0.01936944,0.06131265599999999,-0.0030112990000000003,-0.016764104,-0.014681388,0.033867064,0.0036393759999999997,-0.023519538,0.013184493,-0.021385442999999997,0.707995707,0.099290517,1.0243409209999998,0.493238296,9.963627686,3.366311137,0.764096015,2.587616764,0.848412698,-1.188301282
@DefiantSagacity Hermione in a sort of thank you before sliding his own plate away from him before frowning at Ron as he continued to,0.306,0.015979741999999998,-0.060652245,0.04930669,-0.035482226,0.034189847,0.052944439,0.075450487,-0.006585853000000001,-0.01037684,-0.007053354,-0.040963094,0.02010219,-0.072929362,-0.025881203,0.005591205,0.054624575,-0.012217846000000001,-0.007512823,0.007037829000000001,0.052368171,0.018399888,0.006640776,0.065294783,0.000583,0.017240254,-0.099688253,0.105163836,0.09373644800000001,0.015169511,-0.048969808,-0.068215539,0.029170765,-0.004729149,0.008358316,0.031501567,-0.030125832,0.039672025,-0.026851116,-0.035648054,-0.005996913,-0.049531837999999995,0.020514424,0.022181918999999998,0.060045329,0.036859257,0.076132062,-0.043204625,-0.012152323999999999,-0.037864017,-0.038753781,0.012128581999999999,0.061854285999999994,-0.001955008,0.058467664,0.065316487,-0.037332408,0.0400501,0.026732485,-0.029628092999999998,0.020903353,0.01407721,-0.066139794,-0.018910967,0.003079445,-0.0008349999999999999,0.016962211,0.006347487,0.052248971,-0.030995191000000002,0.00751547,-0.079052392,0.018861041000000002,0.035902242,-0.01235791,-0.032742618,0.028410018,-0.032872264,0.000242,0.034280398,0.033194781,0.02942614,-0.04796535,0.069574968,-0.0059481080000000006,0.053953988,0.05112866,0.001548176,0.02714307,-0.013645243,0.031896656,0.051838888,0.035373482000000005,-0.02925947,-0.016203108,-0.053191885,0.029669311,-0.008954726999999999,-0.009298941,0.029971607,0.00120221,0.786352974,0.167005224,1.744668614,0.727851934,0.8362263790000001,0.25489014600000004,1.26584812,0.295493893,0.044270832999999996,-0.42708333299999995
Lets get drunk and tell each other things were afraid to say when were sober.,0.303,0.029164267,-0.10298762300000001,0.026233671,-0.025913437,0.056674182000000004,0.011688458,0.03999518,-0.000312,0.011802468,-0.022526325,-0.013054053000000001,-0.017606123,-0.08591271199999999,0.007326053000000001,-0.020181596,0.022627767000000003,-0.031652078,0.008192789,-0.033541249,0.10775215,0.044312812,-0.01578056,0.030479216,0.069108472,-0.010396263000000001,-0.082354908,0.128165866,0.044665536,-0.011916619,0.032534283,-0.089178828,0.043852946,-0.000989,-0.06378451,0.04683562,-0.027310247000000003,-0.029876352999999998,-0.005079695,-0.09363540599999999,0.042180614000000005,-0.023333009,-0.06681263900000001,0.041163779,0.081318697,0.025068102000000002,0.019185145,-0.057901994000000005,-0.04247627599999999,-0.00305182,0.009888516,0.081470812,0.065520526,-0.068868813,0.076595534,0.090961391,-0.00024700000000000004,-0.013088509,0.040465592,-0.05272136400000001,0.025726247,0.021178061,-0.047341024,-0.044005092,-0.056004065,-0.03442002,-0.021269202,0.06737915400000001,0.068996173,-0.049272262000000004,0.026805173999999998,-0.063881159,0.013936963,0.030892252999999998,0.004962156,0.013125,-0.022235334,0.044222946,-0.033279032,0.032408413,0.07780161,0.085288146,-0.05159377,0.068189908,0.0435181,0.005578601,0.069392255,0.017902438,0.021851412,-0.033969619,-0.010305859,0.07321729,0.031896401,0.011615588999999999,-0.025687121,-0.051460002000000005,-0.001166998,0.0061154469999999995,-0.070893078,0.035162953999999996,-0.018013973,0.9819178209999999,0.885617038,0.321806629,1.88145464,0.17376852399999998,0.11092594199999999,0.225132218,0.75181686,0.256430824,-1.7270833330000002
@chelseafc let them know its the,0.3,-0.014811774,-0.0013864270000000002,0.037025168,-0.027192358,0.044493735,-0.011287108,0.075964248,0.025997477,-0.033754966000000004,-0.023179441000000002,0.075098449,-0.023567032999999998,-0.068492524,0.008289309,0.018141266,0.065850666,0.022913937000000002,-0.035314333999999996,-0.009542759,0.074322112,0.03546046,-0.044089095,0.007050824,-0.014212428000000001,-0.00207838,-0.11780339199999999,0.098427401,0.064471663,-0.030740305,-0.004943419,-0.102508457,0.024969081,0.00820036,-0.08915151800000001,0.048067779000000005,-0.001297311,-0.018054301000000002,0.022418112,-0.073396974,0.049967845999999996,-0.037323521,-0.09886851199999999,0.041642252000000005,0.087600551,-0.009921151,0.012706773999999999,-0.097048035,-0.052531015,0.041812963,0.007234105,0.05172565900000001,0.141089094,-0.11807095,0.051276050999999996,0.075871091,0.103161931,-0.026692291,0.073981701,-0.094544774,0.031768085,-0.016255272,-0.036376333,-0.030811586000000002,-0.063686753,-0.050725078,0.029712989,0.027592264,0.125279534,-0.0031205029999999997,0.048798605999999994,-0.115328266,0.017621564,0.07289224799999999,-0.02015127,-0.015380848,-0.039238204,0.010790263999999999,-0.004516592,0.016443155,0.026945876,0.070370886,-0.042394914000000006,0.019108788,0.015059264,-0.051028638,0.08850340400000001,-0.052808692000000004,0.080046743,0.019718295,-0.023228224,0.074217735,0.060516793,-0.030327437000000002,-0.018620444,-0.077685641,0.026186624,-0.04389904099999999,-0.09286575300000001,0.01086234,0.007880477,0.377868882,0.0,0.165801402,0.0,0.0,0.0,0.0,0.32567877100000003,0.443213384,-0.041666667000000004
"@FatedDancer ~together. Hermione lowered her voice slightly, sounding somewhat bitter, perhaps even rueful. That would only get you~",0.3,0.009147098000000001,-0.046122182000000005,0.0439851,-0.003606508,0.049443125,0.00043799999999999997,0.067255273,-0.034954729,-0.017354955,0.017601684,-0.010755058999999999,0.024495012000000004,-0.058253578,-0.049915481,0.000787,0.031625841,-0.014044446,-0.02414709,-0.019400598999999998,0.072084475,0.025555799,0.007712922,0.045746719000000005,0.00041,-0.022525495,-0.118644365,0.097403818,0.056675163,0.08003941,-0.01463873,-0.059360165,0.041427969,0.001354285,-0.035383353,0.030084128999999998,-0.063480202,-0.010765053,-0.029630541,-0.057987740999999995,0.000877,-0.02265675,-0.015314093,0.070818493,0.060980118,0.078398871,0.035251606,-0.026695757999999997,-0.055780767,-0.016804633,0.005064804,0.044228493,0.061417745999999995,-0.032225126,0.070286234,0.0739048,-0.004800525999999999,0.031635136,0.056638275,0.009228998,-0.012771774,-0.004733606,-0.042374101,-0.04651438,-0.017283128000000002,-0.028302446000000002,-0.010464773,0.038869438,0.063499316,0.022400682,0.035794191,-0.09790769099999999,-0.027860997999999998,0.037757152999999995,-0.003175173,0.034399149,0.011392732,-0.023428007999999997,0.014501163999999999,0.002789135,0.052360462,0.08916816699999999,-0.043869612,0.030038138,0.030063696,-0.000184,0.086123041,0.006712536999999999,0.07092954900000001,-0.012640921000000001,-0.0036353270000000003,0.049968096,0.051750758,0.012488286999999999,0.030569967000000003,0.0053522069999999995,0.026520479,0.034187804,-0.023327257999999997,0.056841625,0.0053151119999999994,0.473159137,1.213176077,1.251072992,0.49234428799999996,0.696188638,0.654651578,1.659588375,0.677250637,0.526172887,-1.353571429
Band members wanted. Contact me #NewcastleGateshead #Sunderland #musicians #musicbusiness #musicislife #music #musically #band #blues #folk,0.299,-0.0060614580000000005,-0.009271224,0.028603952000000002,-0.01430431,-0.017649757,-0.014281515,0.021615485,0.01355063,-0.026339517000000003,0.007055576,0.027031171,0.054566601,0.000396,0.008476256,0.010370322,0.040251087000000005,0.021932627000000003,0.016705518,0.030472786,0.032579752999999996,-0.016811411999999998,0.018548771999999998,0.019823392,-0.04596058099999999,-0.001196527,-0.038365535,0.020102077,0.042580952000000005,0.008885913,-0.0078023219999999996,-0.022976985,-0.006067144,-0.009793388,0.002268011,0.014525633,0.00738786,0.000123,-0.01582203,-0.012799228000000001,-0.032187005,-0.027345617000000003,-0.00769192,0.017423508,-0.009144844000000001,0.01559971,0.023153693,-0.024718272000000003,-0.007919458,-0.0053464409999999995,-0.015381441000000001,0.026976875,-0.010927778,0.024330902,-0.003371823,-0.017580343000000002,-0.033289194,-0.011377828000000001,-0.014149398,-0.028790753999999998,-0.030633217999999997,0.01689104,-0.035451762000000005,0.033534984,-0.001022797,-0.014744394,0.041147985,0.038364227,0.0036224509999999996,0.012478642,0.012208473999999999,-0.050577079000000004,0.008182376,0.036201588,-0.013119716000000002,-0.04975562,-0.03478133,-0.025435019,0.011708085,-0.018433254,-0.018658955,0.062947617,0.008108564,0.058198784,0.018181895,0.008035457,0.016036338,0.016127773999999998,0.012447948,-0.00035,0.004310134,0.033832651,0.002575382,0.030963842999999998,0.005235807,-0.008654928000000001,0.032192744,-0.024914571,0.01392915,0.020915616,0.002014466,0.569237149,0.043731782999999996,0.338809477,0.121112786,1.231373813,0.725042152,0.614464435,0.0,0.660714286,0.0
Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks & Spencers is,0.292,0.040473338,-0.035377065,0.040347747,-0.027954719,0.008424395,0.039030376,0.054054014000000004,0.016436166999999998,0.001398691,-0.02682739,-0.019308121,0.020391704,-0.086181723,-0.019651043,0.0032662529999999998,-0.00670146,-0.027668169,-0.028501774,-0.00356164,0.033077374,-0.018432443,0.013710258999999999,0.031727876,0.035860987999999996,-0.027453405,-0.019690968,0.102683033,0.08330143,0.005344736,-0.037040698999999996,-0.060035538,0.034436624,0.002246514,0.016306301000000002,-0.014665526000000002,-0.02824966,0.026462167,0.004000217,-0.052204058,0.000288,-0.025980088,0.0036628579999999997,0.002112326,0.039712807999999995,-0.0015777620000000001,0.036807766,-0.0062855590000000005,0.01675725,-0.065351878,-0.075822026,0.02336862,0.073114305,-0.023920501,0.044597235,0.09709965699999999,-0.013391605,0.002740275,0.018942693,-0.038307434,0.024345038,0.012651693,-0.054975763,-0.015125147,-0.055076299,0.024794475,0.033792197,0.0061065419999999995,0.016033292,-0.017662801000000002,-0.01456595,-0.067741129,-0.015530416000000002,0.04748372,-0.017045545,-0.017247837,0.007995346,0.004590752,-0.045710207,-0.004505997,0.045052144,0.061806768,-0.029379198999999998,0.127661023,0.054943868,0.018780641,0.086133352,0.010830676000000001,0.046516275999999995,0.002509683,0.033049937,-0.00011499999999999999,0.034219087,-0.006797448,-0.046180288,-0.059153457,-0.0067664859999999995,-0.006023806,-0.009945846,0.048611434,0.000978,0.255164365,0.45644034,0.0,1.20113667,0.656285416,0.371139369,1.338932426,0.0,0.585714286,-0.896780303
"#AskAMan but this does not sound like a #serious issue, cause siyahleka the whole time, just having fun",0.292,0.013063733000000001,-0.046705845999999995,0.026647234,-0.014746318000000001,0.057659429000000005,-0.009629117,0.061403014000000006,-0.022638118,0.004139105,-0.023601197,-0.034442446,0.007464126,-0.0848016,-0.035011735,-0.004383325,0.012238601000000002,-0.047447649,-0.045021327,-0.011325883,0.066388212,0.042217887999999995,-0.028405002999999998,0.030582863999999998,0.014642094,-0.011613086000000002,-0.100930035,0.11114407300000001,0.0499986,0.026463119,-0.090255124,-0.057540163,0.033053583,0.016204866999999998,-0.022979541000000003,0.006402505,-0.026983859,-0.031936553,-0.017865022,-0.073785018,-0.027967646000000002,-0.035203939,-0.049040863,0.028755657999999996,0.105653281,0.025080533,0.043178883,-0.039451227,-0.023414083999999998,-0.008416144,-0.033493668,0.032427033,0.079385519,-0.065401574,0.075177301,0.066543133,0.005853082,0.020876784,0.028697049,-0.0133816,0.013571405,0.001116425,-0.045057232999999995,-0.053986560999999995,-0.08090175599999999,-0.027025645,0.024752412,0.010064751,0.08607475099999999,-0.007326953000000001,0.017014823999999998,-0.094275027,-0.017080038,0.043906796,-0.025213454,-0.021317795,0.03526986,-0.028278867000000003,-0.015577503000000001,-0.041520998999999996,0.095473592,0.059632769,-0.013217848,0.06573689,0.040444865,-0.007456158,0.12043023,-0.0034914209999999998,0.11398634,-0.003947795,-0.01550857,0.026219376000000003,0.047819666,0.011091825,-0.009333339,-0.041966733,0.009628362,-0.010858389,-0.060479637999999995,0.035770951,-0.010720612,1.275734255,0.027983426000000002,0.268555678,0.0,0.708714822,0.259980567,0.56736778,0.36184976399999996,3.534821429,-0.39583333299999995
"@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",0.292,0.031538375,-0.067970751,0.076069194,-0.003519483,0.031825703999999996,0.00023199999999999997,0.063822759,-0.021548504,-0.010228535,0.000299,-0.02022357,0.025034831,-0.067031692,-0.014897008,0.027344639,0.077417044,-0.015332805,3.19e-05,-0.019600431,0.08508369699999999,0.036595800000000005,-0.035480068999999996,0.036124983,0.04159942,-0.024069145,-0.103669657,0.114860454,0.061668545,0.034396416,-0.037983123,-0.078249427,0.075050194,0.0007700000000000001,-0.037992947,0.020470068,-0.041532765,-0.033910978,-0.016466905,-0.08711617699999999,0.008037572,-0.019525824,-0.009043245,0.042533719000000005,0.08204257,0.0031105729999999997,0.034996456,-0.028111865,-0.055777640999999996,-0.019017783,-0.016204996,0.057594043,0.13231422,-0.063442579,0.080327797,0.08893929,0.021395732,-0.00047599999999999997,0.032089591,-0.044780268,-0.008508439,0.015975237,-0.054359508,-0.007959471,-0.027697947,-0.021061561,0.025154701,0.046098865,0.09949856300000001,0.013415637,-8.640000000000001e-05,-0.092796136,-0.007933689,0.022599782000000002,-0.013067365,0.02825295,0.022505561,-0.018418732,-0.029936299,-0.0019034710000000001,0.041960211,0.078950363,-0.04185946,0.04583322,0.015692163000000002,-0.0016729289999999999,0.09076337599999999,0.010367615,0.063773765,0.009287613,-0.012207501,0.016606133999999998,0.030052238999999998,0.015572744,-0.00762649,-0.011512228000000001,0.001879453,0.004896811,-0.035222986,0.038049602,-0.0033169640000000004,0.639508446,1.8445437740000001,2.33464392,0.38134599700000005,0.616506631,1.359893992,0.0023508039999999997,0.543196187,0.25,-0.064998196
My name is John Locke and you cant tell me what I can and cant do #lost #,0.292,0.028917385,-0.063036568,0.030812827,-0.028698492000000003,0.006065535,0.020841035,0.08747832400000001,0.0014041779999999998,-0.013149675,-0.027535091,0.017745741000000002,0.0006889999999999999,-0.050799513,-0.02812624,0.026512887000000002,0.072268469,0.012506066000000001,-0.022711771000000002,-0.02276649,0.057502702,0.023218818,-0.034753986,0.058690738,-0.057260570999999996,0.015797632,-0.04812247,0.07245549400000001,0.10699355,-0.049452706,-0.015194191999999999,-0.04271395,0.019241004,-0.031252333,-0.064518721,0.02262201,0.004298268,-0.03463103,-0.019846334,-0.047447614000000006,-0.006262859,-0.047670517,-0.040775839,0.016071775,0.082218868,0.036794827999999995,0.046540302,-0.030500769,-0.03854816,-0.012727753999999999,0.022342538,0.058139051,0.090544593,-0.00021600000000000002,0.054461472999999996,0.029313217000000003,-0.013056868999999999,0.010085439,0.00808114,-0.006619752,0.0032198229999999997,0.009904909,-0.035718247,-0.018746791000000002,-0.018089445,-0.031659638,0.033445404,0.067245835,0.05728040400000001,0.010256138,0.036177113999999996,-0.097016909,-0.00380641,0.06632609099999999,0.047933524000000005,-0.01121101,0.026783921000000002,0.030040913,0.014116763999999999,0.024024427,0.025563634,0.068000192,-0.034475767000000004,0.024813167,0.03758715,9.76e-05,0.040991914,0.018858609,0.025174151000000002,0.016185189,-0.0045338159999999995,0.022219963,0.081290844,-0.006326401,-0.024793628999999998,-0.027336485,0.058261100999999996,-0.02464616,-0.042219934,0.049863414,-0.044660597,1.0192458229999999,0.32707874800000003,0.34559061399999996,1.051180602,0.38533499299999996,0.83428774,0.311413497,0.166457301,0.239484127,-0.196634615
ya boy gets mad tired of pine trees,0.292,0.056286234000000004,-0.031703854,0.048520467000000005,-0.03819646,0.043646299000000006,0.049149437000000004,0.0014013329999999998,-0.0036698679999999997,0.023190106000000002,-0.016191732,-8.66e-06,0.001531345,-0.08860454400000001,-0.07865406,-0.010613436,0.013923145,-0.000207,0.018697228,0.024776391000000002,0.037466916,0.034317159,0.018975093000000002,0.01113704,-0.066299128,-0.076619338,-0.07120568599999999,0.04164259,0.019231137,0.033825525,-0.032236375,-0.061376081,0.017218472,-0.036503827,-0.006583271999999999,0.017084883999999998,0.023635714,0.004439654,0.003931711,-0.067576027,-0.008200498,-0.023737892000000003,-0.070916992,-0.000297,0.074956156,0.010857613,0.007057985,-0.0011462360000000001,-0.004068891,-0.04188511,-0.10213535900000001,-0.02823904,0.086714678,-0.001274063,0.07546328299999999,0.099961274,-0.00707463,0.015203743999999998,-0.022024959,-0.023105356,0.004573705999999999,0.078221382,-0.07649682299999999,-0.018137607,0.017693023999999998,-0.057317805,-0.003468725,0.0008460000000000001,0.044432510999999994,0.06539368400000001,0.025762989,-0.016515563,0.002178968,-0.026909917000000002,-0.00126633,-0.010343999,-0.019814113,0.062769488,0.06370579400000001,0.004563705,0.024074814,0.039369427,-0.05768187599999999,0.091364595,0.01376557,0.023808802999999996,0.08883982,-0.042722104000000004,-0.00185975,-0.01049222,-0.05641917900000001,0.053610069,-0.017849905,-0.094399571,-0.014526228,-0.06975413700000001,0.019251512,0.048255824,-0.013826007,-0.014629622,0.040818417,1.709203391,0.05230168,0.062023759000000005,0.0,0.805705998,0.225481708,0.7414447559999999,0.141419919,0.1,-0.016666667
i wonder how a guy can broke his penis while having sex? #serious,0.292,0.026955761,-0.08368086400000001,0.035715935,-0.016496898,0.050986419000000005,0.022199612999999997,0.044014527000000005,-0.017075677,-0.001208083,-0.032191693,0.012550116000000002,-0.002839699,-0.10290674,-0.046203405999999995,-0.00029,0.031834827,-0.035604277999999996,-0.027608127000000003,-0.034912188,0.051059457,0.009362585999999999,-0.022554746,0.06884956099999999,-0.00046699999999999997,0.000407,-0.074112789,0.080842941,0.063910171,-0.015249622,-0.067643485,-0.060041607999999996,-0.008373051,-0.011381435,-0.03800242,0.078696296,-0.024875522999999997,-0.069737038,-0.040004671,-0.06359013,-0.004903461,-0.031793534,0.0035955440000000004,0.029549042999999997,0.102723539,0.001415855,0.06469256400000001,-0.012612751,-0.041409914,-0.014927737,-0.023073154,0.044063235,0.084603316,-0.048657114,0.10423273400000001,0.023947945,-0.017785346,0.035390094,0.022181191,0.023322283,0.023758933,0.034502965,-0.033018462,-0.05893531900000001,-0.016376197,-0.043029085999999994,0.043213644,0.00844332,0.043639519,-0.00944736,-0.012043901999999999,-0.09435477699999999,-0.00580237,0.054825303,0.022307736,0.010839776,0.059478776,0.048739762,-0.022228692999999997,0.012128625,0.048998578,0.046656370999999995,-0.064279944,0.03948049,0.024372869,0.018100911,0.059374075,-0.03689916,0.074895472,-0.008274435,-0.056167321,0.042630457999999996,0.036852611,-0.025093987999999998,0.00139525,-0.069688526,0.041848861,-0.019386292,-0.069278134,0.019130357,-0.035405563,1.105537417,2.095246111,2.4105082319999998,0.24524327899999998,0.0,0.729284431,1.090755566,0.20422082,0.958333333,-0.35416666700000005
"@NianticLabs .... For example, catching a gloom would yield 6 oddish candies and catching a vileplume would yield 9.",0.292,0.014232264,-0.059607951,0.066057107,-0.008322499,0.037691281,0.01253607,0.04625945099999999,0.008927582,-0.01278202,0.017069386000000002,-0.036884765,0.0503086,-0.081895103,-0.05474213,0.009285527,0.032422649,-0.055975294,0.005122248,0.015770396000000002,0.050436855,0.039589133,0.040052071,0.044804706,-0.013592088,-0.02452053,-0.060196897,0.07272584,0.08335816900000001,0.049560013,-0.031706516000000004,-0.06058171,0.03339217,0.029821722000000002,0.015366389,-0.0055312830000000006,-0.024214857000000003,0.023802728999999998,-0.022030912000000003,-0.076283823,-0.013642068,0.004583495999999999,0.022114033999999998,0.021124237,0.048028914000000006,0.012935457,0.023579338999999998,-0.023238994,-0.002693495,-0.045840057999999996,-0.012148296999999999,0.05644687,0.067394589,-0.02647067,0.053176235999999995,0.07410226,0.002776225,0.033547416000000004,0.032561779,-0.051755049000000004,0.026425904,0.001551627,-0.038226239,-0.023222327999999997,-0.019433887,-0.045602535,0.036693103,0.001822755,0.034498405,0.016047142,-0.00985252,-0.049742835,-0.045574896,0.023551762,-0.045599006,-0.011521593,-0.00176567,-0.011910732,-0.025637797,-0.033558857000000004,0.068910076,0.033053802,0.0007740000000000001,0.072651892,0.002614365,-0.009005214000000001,0.092006985,0.025010232,0.064920279,-0.023839102999999997,-0.002144578,-0.016042785,0.05678165,0.001462022,0.011322543999999999,0.033182843999999996,0.031071406,0.00123537,-0.06091778900000001,0.059450172,0.003223014,0.513624683,0.86894923,0.665879598,0.053111952999999996,0.9555561929999999,0.149508809,0.21865780699999998,0.307899249,0.605456349,-0.34375
@markoheight @Cassie_OB we sound like vampires saying we wanna sink our teeth into the TT lads and their talents,0.292,0.024271836,-0.06021293,0.061029670999999994,-0.040788565,0.017647678,-0.035569915,0.049638523,-0.027859038,-0.027632333999999998,0.0018905460000000001,-0.013999521000000001,0.041824562,-0.081202371,-0.02196712,0.009076532,0.084209965,0.026704336000000002,-0.007045858,0.003310332,0.042964895,0.024479086,-0.005965,-0.017923498,0.027153516000000003,0.007872615999999999,-0.080071428,0.089141415,0.069109532,-0.007134665,-0.027617159,-0.070497433,0.042109189000000005,0.0036143890000000004,-0.075103892,0.019932252,-0.019804864,-0.031118634,-0.037879928,-0.071170422,0.008281325,-0.04603877,-0.057712484,0.024743126,0.057295875,-0.015529356999999999,0.069738728,-0.058075424,-0.03162056,-0.018740032,-0.028850922,0.031024700000000002,0.09679375900000001,-0.07926436099999999,0.060781404000000004,0.070639183,0.008269713,0.0008810000000000001,0.054950520999999995,-0.034022987000000005,-0.050650448,0.039036012,-0.09353197099999999,0.016860848,-0.021244936000000002,-0.035354502,0.017842148999999998,0.049416102999999996,0.08576115599999999,-0.0031373509999999996,0.01450591,-0.132461856,0.03079202,0.042548509000000005,-0.034489993,-0.009090985,0.020761952,0.000144,-0.032573425,-0.014366592,0.029563642,0.05572995,-0.029649036,0.029301962,0.024137795,0.028900562999999997,0.06388804599999999,-0.016631141000000002,0.05224435,0.025804657999999998,-0.012421506,0.042566917,0.057165595,-0.001849463,-0.005772426999999999,-0.055343527999999996,0.051790502999999995,0.016444267,-0.021013782,0.011338511,-0.00472988,0.758348582,1.9149448919999998,2.985059522,0.225074112,0.411865744,1.109804161,0.652343106,0.548191214,1.8419642859999998,0.0
